,Unnamed: 0,Unnamed: 0.1,Session:Name,Record #,Speaker,Orthography,Segment,Notes,situation,Session,start_time,end_time,start_seconds,end_seconds,pre_utt,pre_speaker,post_starttime,post_utt,post_speaker,pause_after,SpeechAct,ClauseType,comments
1784,1784,1784,Alex.030516,1785,Alex,this one ?,052:50.386-052:51.531,,[],Alex030516,052:50.386,052:51.531,3170.386,3171.531,no this .,Mother,3171.531,this one ?,Alex,0.0,,,
1785,1785,1785,Alex.030516,1786,Alex,this one ?,052:51.531-052:53.088,,[],Alex030516,052:51.531,052:53.088,3171.531,3173.088,this one ?,Alex,3173.088,mhm .,Mother,0.0,,,
1786,1786,1786,Alex.030516,1787,Mother,mhm .,052:53.088-052:53.901,,[],Alex030516,052:53.088,052:53.901,3173.088,3173.901,this one ?,Alex,3173.901,I can use that .,Alex,0.0,,,
1787,1787,1787,Alex.030516,1788,Alex,I can use that .,052:53.901-052:55.133,,[],Alex030516,052:53.901,052:55.133,3173.901,3175.133,mhm .,Mother,3175.133,yyy yyy this one .,Alex,0.0,,,
1788,1788,1788,Alex.030516,1789,Alex,yyy yyy this one .,052:55.133-052:56.773,,[],Alex030516,052:55.133,052:56.773,3175.133,3176.773,I can use that .,Alex,0.0,alright .,Mother,-3176.773,,,
1789,1789,1789,Alex.030516,1790,Mother,alright .,000:00.000-000:00.000,,[],Alex030516,000:00.000,000:00.000,0.0,0.0,yyy yyy this one .,Alex,3176.773,you can use this and this .,Alex,3176.773,,,
1790,1790,1790,Alex.030516,1791,Alex,you can use this and this .,052:56.773-052:58.378,,[],Alex030516,052:56.773,052:58.378,3176.773,3178.378,alright .,Mother,3178.378,okay .,Mother,0.0,,,
1791,1791,1791,Alex.030516,1792,Mother,okay .,052:58.378-052:58.985,,[],Alex030516,052:58.378,052:58.985,3178.378,3178.985,you can use this and this .,Alex,3178.985,thanks .,Mother,0.0,,,
1792,1792,1792,Alex.030516,1793,Mother,thanks .,052:58.985-053:02.710,,[],Alex030516,052:58.985,053:02.710,3178.985,3182.71,okay .,Mother,3182.71,no like this .,Alex,0.0,,,
1793,1793,1793,Alex.030516,1794,Alex,no like this .,053:02.710-053:11.468,,[],Alex030516,053:02.710,053:11.468,3182.71,3191.468,thanks .,Mother,3191.468,very good .,Mother,0.0,,,
1794,1794,1794,Alex.030516,1795,Mother,very good .,053:11.468-053:19.238,,[],Alex030516,053:11.468,053:19.238,3191.468,3199.238,no like this .,Alex,3199.238,Alex I am amazed .,Mother,0.0,,,
1795,1795,1795,Alex.030516,1796,Mother,Alex I am amazed .,053:19.238-053:23.576,,[],Alex030516,053:19.238,053:23.576,3199.238,3203.576,very good .,Mother,3203.576,I never knew you knew so much about carpentry .,Mother,0.0,,,
1796,1796,1796,Alex.030516,1797,Mother,I never knew you knew so much about carpentry .,053:23.576-053:30.603,,[],Alex030516,053:23.576,053:30.603,3203.576,3210.603,Alex I am amazed .,Mother,3210.603,wow .,Mother,0.0,,,
1797,1797,1797,Alex.030516,1798,Mother,wow .,053:30.603-053:32.371,,[],Alex030516,053:30.603,053:32.371,3210.603,3212.371,I never knew you knew so much about carpentry .,Mother,3212.371,yyy .,Alex,0.0,,,
1798,1798,1798,Alex.030516,1799,Alex,yyy .,053:32.371-053:34.056,,[],Alex030516,053:32.371,053:34.056,3212.371,3214.056,wow .,Mother,3214.056,I think I'm gonna give you some real nails .,Mother,0.0,,,
1799,1799,1799,Alex.030516,1800,Mother,I think I'm gonna give you some real nails .,053:34.056-053:35.996,,[],Alex030516,053:34.056,053:35.996,3214.056,3215.996,yyy .,Alex,3215.996,oh .,Alex,0.0,,,
1800,1800,1800,Alex.030516,1801,Alex,oh .,053:35.996-053:37.968,,[],Alex030516,053:35.996,053:37.968,3215.996,3217.968,I think I'm gonna give you some real nails .,Mother,3217.968,how <a>bout red and yellow orange green and blue ?,Alex,0.0,,,
1801,1801,1801,Alex.030516,1802,Alex,how <a>bout red and yellow orange green and blue ?,053:37.968-053:42.136,,[],Alex030516,053:37.968,053:42.136,3217.968,3222.136,oh .,Alex,3222.136,maybe .,Mother,0.0,,,
1802,1802,1802,Alex.030516,1803,Mother,maybe .,053:42.136-053:42.798,,[],Alex030516,053:42.136,053:42.798,3222.136,3222.798,how <a>bout red and yellow orange green and blue ?,Alex,3222.798,and black and pink and white .,Alex,0.0,,,
1803,1803,1803,Alex.030516,1804,Alex,and black and pink and white .,053:42.798-053:46.583,,[],Alex030516,053:42.798,053:46.583,3222.798,3226.583,maybe .,Mother,3226.583,maybe .,Mother,0.0,,,
1804,1804,1804,Alex.030516,1805,Mother,maybe .,053:46.583-053:48.925,,[],Alex030516,053:46.583,053:48.925,3226.583,3228.925,and black and pink and white .,Alex,3228.925,Mommy Mommy I like red and orange and green and blue .,Alex,0.0,,,
1805,1805,1805,Alex.030516,1806,Alex,Mommy Mommy I like red and orange and green and blue .,053:48.925-053:54.808,,[],Alex030516,053:48.925,053:54.808,3228.925,3234.808,maybe .,Mother,3234.808,xxx and yellow .,Alex,0.0,,,
1806,1806,1806,Alex.030516,1807,Alex,xxx and yellow .,053:54.808-053:56.193,,[],Alex030516,053:54.808,053:56.193,3234.808,3236.193,Mommy Mommy I like red and orange and green and blue .,Alex,0.0,watch what you're doing .,Mother,-3236.193,,,
1807,1807,1807,Alex.030516,1808,Mother,watch what you're doing .,000:00.000-000:00.000,,[],Alex030516,000:00.000,000:00.000,0.0,0.0,xxx and yellow .,Alex,3236.193,{ and (x) } (t:t:trail off),Alex,3236.193,,,
1808,1808,1808,Alex.030516,1809,Alex,{ and (x) } (t:t:trail off),053:56.193-053:57.726,,[],Alex030516,053:56.193,053:57.726,3236.193,3237.726,watch what you're doing .,Mother,0.0,pay attention .,Mother,-3237.726,,,
1809,1809,1809,Alex.030516,1810,Mother,pay attention .,000:00.000-000:00.000,,singing,Alex030516,000:00.000,000:00.000,0.0,0.0,{ and (x) } (t:t:trail off),Alex,3237.726,yyy yyy .,Alex,3237.726,,,
1810,1810,1810,Alex.030516,1811,Alex,yyy yyy .,053:57.726-053:59.201,,[],Alex030516,053:57.726,053:59.201,3237.726,3239.201,pay attention .,Mother,3239.201,and pink and (t:t:trail off),Alex,0.0,,,
1811,1811,1811,Alex.030516,1812,Alex,and pink and (t:t:trail off),053:59.201-054:03.133,,[],Alex030516,053:59.201,054:03.133,3239.201,3243.133,yyy yyy .,Alex,3243.133,yyy .,Alex,0.0,,,
1812,1812,1812,Alex.030516,1813,Alex,yyy .,054:03.133-054:10.208,,[],Alex030516,054:03.133,054:10.208,3243.133,3250.208,and pink and (t:t:trail off),Alex,3250.208,xxx .,Alex,0.0,,,
1813,1813,1813,Alex.030516,1814,Alex,xxx .,054:10.208-054:18.606,,muffled and making noise,Alex030516,054:10.208,054:18.606,3250.208,3258.606,yyy .,Alex,0.0,xxx .,Mother,-3258.606,,,
1814,1814,1814,Alex.030516,1815,Mother,xxx .,000:00.000-000:00.000,,clearing her throat,Alex030516,000:00.000,000:00.000,0.0,0.0,xxx .,Alex,3258.606,xxx .,Alex,3258.606,,,
1815,1815,1815,Alex.030516,1816,Alex,xxx .,054:18.606-054:21.680,,making noises,Alex030516,054:18.606,054:21.680,3258.606,3261.68,xxx .,Mother,3261.68,did you sing any songs today in school ?,Mother,0.0,,,
1816,1816,1816,Alex.030516,1817,Mother,did you sing any songs today in school ?,054:21.680-054:24.055,,[],Alex030516,054:21.680,054:24.055,3261.68,3264.055,xxx .,Alex,3264.055,xxx .,Alex,0.0,,,
1817,1817,1817,Alex.030516,1818,Alex,xxx .,054:24.055-054:25.256,,muffled,Alex030516,054:24.055,054:25.256,3264.055,3265.256,did you sing any songs today in school ?,Mother,3265.256,xxx .,Alex,0.0,,,
1818,1818,1818,Alex.030516,1819,Alex,xxx .,054:25.256-054:28.033,,humming,Alex030516,054:25.256,054:28.033,3265.256,3268.033,xxx .,Alex,3268.033,xxx .,Alex,0.0,,,
1819,1819,1819,Alex.030516,1820,Alex,xxx .,054:28.033-054:29.583,,humming,Alex030516,054:28.033,054:29.583,3268.033,3269.583,xxx .,Alex,3269.583,you didn't sing that in school .,Mother,0.0,,,
1820,1820,1820,Alex.030516,1821,Mother,you didn't sing that in school .,054:29.583-054:31.330,,[],Alex030516,054:29.583,054:31.330,3269.583,3271.33,xxx .,Alex,3271.33,what'd you sing today in school ?,Mother,0.0,,,
1821,1821,1821,Alex.030516,1822,Mother,what'd you sing today in school ?,054:31.330-054:32.953,,[],Alex030516,054:31.330,054:32.953,3271.33,3272.953,you didn't sing that in school .,Mother,3272.953,what songs did you sing in school ?,Mother,0.0,,,
1822,1822,1822,Alex.030516,1823,Mother,what songs did you sing in school ?,054:32.953-054:35.548,,[],Alex030516,054:32.953,054:35.548,3272.953,3275.548,what'd you sing today in school ?,Mother,3275.548,did Miss Janet sing any songs with you today ?,Mother,0.0,,,
1823,1823,1823,Alex.030516,1824,Mother,did Miss Janet sing any songs with you today ?,054:35.548-054:37.491,,[],Alex030516,054:35.548,054:37.491,3275.548,3277.491,what songs did you sing in school ?,Mother,3277.491,shakers .,Alex,0.0,,,
1824,1824,1824,Alex.030516,1825,Alex,shakers .,054:37.491-054:39.631,,[],Alex030516,054:37.491,054:39.631,3277.491,3279.631,did Miss Janet sing any songs with you today ?,Mother,3279.631,yyy .,Alex,0.0,,,
1825,1825,1825,Alex.030516,1826,Alex,yyy .,054:39.631-054:41.728,,MOT talking over CHI,Alex030516,054:39.631,054:41.728,3279.631,3281.728,shakers .,Alex,0.0,oh you used your shakers today ?,Mother,-3281.728,,,
1826,1826,1826,Alex.030516,1827,Mother,oh you used your shakers today ?,000:00.000-000:00.000,,[],Alex030516,000:00.000,000:00.000,0.0,0.0,yyy .,Alex,3281.728,like yyy .,Alex,3281.728,,,
1827,1827,1827,Alex.030516,1828,Alex,like yyy .,054:41.728-054:43.935,,[],Alex030516,054:41.728,054:43.935,3281.728,3283.935,oh you used your shakers today ?,Mother,0.0,the ones that you made ?,Mother,-3283.935,,,
1828,1828,1828,Alex.030516,1829,Mother,the ones that you made ?,000:00.000-000:00.000,,[],Alex030516,000:00.000,000:00.000,0.0,0.0,like yyy .,Alex,3283.935,xxx .,Alex,3283.935,,,
1829,1829,1829,Alex.030516,1830,Alex,xxx .,054:43.935-054:45.671,,MOT talking over CHI,Alex030516,054:43.935,054:45.671,3283.935,3285.671,the ones that you made ?,Mother,3285.671,{ no (x) } yyy .,Alex,0.0,,,
1830,1830,1830,Alex.030516,1831,Alex,{ no (x) } yyy .,054:45.671-054:47.928,,[],Alex030516,054:45.671,054:47.928,3285.671,3287.928,xxx .,Alex,3287.928,yeah you put those in your shakers to make songs ?,Mother,0.0,,,
1831,1831,1831,Alex.030516,1832,Mother,yeah you put those in your shakers to make songs ?,054:47.928-054:50.631,,[],Alex030516,054:47.928,054:50.631,3287.928,3290.631,{ no (x) } yyy .,Alex,3290.631,yeah .,Alex,0.0,,,
1832,1832,1832,Alex.030516,1833,Alex,yeah .,054:50.631-054:51.748,,[],Alex030516,054:50.631,054:51.748,3290.631,3291.748,yeah you put those in your shakers to make songs ?,Mother,3291.748,I yyy apple seeds .,Alex,0.0,,,
1833,1833,1833,Alex.030516,1834,Alex,I yyy apple seeds .,054:51.748-054:55.061,,[],Alex030516,054:51.748,054:55.061,3291.748,3295.061,yeah .,Alex,3295.061,yyy yyy .,Alex,0.0,,,
1834,1834,1834,Alex.030516,1835,Alex,yyy yyy .,054:55.061-054:57.816,,[],Alex030516,054:55.061,054:57.816,3295.061,3297.816,I yyy apple seeds .,Alex,3297.816,and they make music .,Mother,0.0,,,
1835,1835,1835,Alex.030516,1836,Mother,and they make music .,054:57.816-054:59.468,,[],Alex030516,054:57.816,054:59.468,3297.816,3299.468,yyy yyy .,Alex,3299.468,ooh .,Alex,0.0,,,
1836,1836,1836,Alex.030516,1837,Alex,ooh .,054:59.468-055:00.575,,[],Alex030516,054:59.468,055:00.575,3299.468,3300.575,and they make music .,Mother,3300.575,it makes a maraca .,Mother,0.0,,,
1837,1837,1837,Alex.030516,1838,Mother,it makes a maraca .,055:00.575-055:02.071,,[],Alex030516,055:00.575,055:02.071,3300.575,3302.071,ooh .,Alex,3302.071,acorns .,Alex,0.0,,,
1838,1838,1838,Alex.030516,1839,Alex,acorns .,055:02.071-055:03.475,,[],Alex030516,055:02.071,055:03.475,3302.071,3303.475,it makes a maraca .,Mother,3303.475,but (.) xxx are they the ones that you made ?,Mother,0.0,,,
1839,1839,1839,Alex.030516,1840,Mother,but (.) xxx are they the ones that you made ?,055:03.475-055:06.745,,[],Alex030516,055:03.475,055:06.745,3303.475,3306.745,acorns .,Alex,3306.745,did you make <th>em ?,Mother,0.0,,,
1840,1840,1840,Alex.030516,1841,Mother,did you make <th>em ?,055:06.745-055:08.355,,[],Alex030516,055:06.745,055:08.355,3306.745,3308.355,but (.) xxx are they the ones that you made ?,Mother,3308.355,xxx .,Alex,0.0,,,
1841,1841,1841,Alex.030516,1842,Alex,xxx .,055:08.355-055:11.005,,MOT talking over CHI,Alex030516,055:08.355,055:11.005,3308.355,3311.005,did you make <th>em ?,Mother,0.0,and what did you sing today ?,Mother,-3311.005,,,
1842,1842,1842,Alex.030516,1843,Mother,and what did you sing today ?,000:00.000-000:00.000,,[],Alex030516,000:00.000,000:00.000,0.0,0.0,xxx .,Alex,3311.005,xxx .,Alex,3311.005,,,
1843,1843,1843,Alex.030516,1844,Alex,xxx .,055:11.005-055:12.528,,grunting,Alex030516,055:11.005,055:12.528,3311.005,3312.528,and what did you sing today ?,Mother,3312.528,yyy .,Alex,0.0,,,
1844,1844,1844,Alex.030516,1845,Alex,yyy .,055:12.528-055:16.396,,[],Alex030516,055:12.528,055:16.396,3312.528,3316.396,xxx .,Alex,3316.396,xxx .,Alex,0.0,,,
1845,1845,1845,Alex.030516,1846,Alex,xxx .,055:16.396-055:18.750,,hard to hear,Alex030516,055:16.396,055:18.750,3316.396,3318.75,yyy .,Alex,3318.75,shake a shake a shake .,Mother,0.0,,,
1846,1846,1846,Alex.030516,1847,Mother,shake a shake a shake .,055:18.750-055:19.841,,singing,Alex030516,055:18.750,055:19.841,3318.75,3319.841,xxx .,Alex,3319.841,xxx .,Alex,0.0,,,
1847,1847,1847,Alex.030516,1848,Alex,xxx .,055:19.841-055:20.620,,mumbling,Alex030516,055:19.841,055:20.620,3319.841,3320.62,shake a shake a shake .,Mother,3320.62,xxx .,Alex,0.0,,,
1848,1848,1848,Alex.030516,1849,Alex,xxx .,055:20.620-055:21.695,,MOT talking over CHI,Alex030516,055:20.620,055:21.695,3320.62,3321.695,xxx .,Alex,0.0,but what did you sing ?,Mother,-3321.695,,,
1849,1849,1849,Alex.030516,1850,Mother,but what did you sing ?,000:00.000-000:00.000,,[],Alex030516,000:00.000,000:00.000,0.0,0.0,xxx .,Alex,3321.695,did you sing songs ?,Mother,3321.695,,,
1850,1850,1850,Alex.030516,1851,Mother,did you sing songs ?,055:21.695-055:23.070,,[],Alex030516,055:21.695,055:23.070,3321.695,3323.07,but what did you sing ?,Mother,3323.07,yeah xxx (t:t:interruption),Alex,0.0,,,
1851,1851,1851,Alex.030516,1852,Alex,yeah xxx (t:t:interruption),055:23.070-055:25.090,,[],Alex030516,055:23.070,055:25.090,3323.07,3325.09,did you sing songs ?,Mother,0.0,which one ?,Mother,-3325.09,,,
1852,1852,1852,Alex.030516,1853,Mother,which one ?,000:00.000-000:00.000,,[],Alex030516,000:00.000,000:00.000,0.0,0.0,yeah xxx (t:t:interruption),Alex,3325.09,xxx .,Alex,3325.09,,,
1853,1853,1853,Alex.030516,1854,Alex,xxx .,055:25.090-055:26.740,,singing,Alex030516,055:25.090,055:26.740,3325.09,3326.74,which one ?,Mother,3326.74,xxx .,Alex,0.0,,,
1854,1854,1854,Alex.030516,1855,Alex,xxx .,055:26.740-055:28.080,,singing,Alex030516,055:26.740,055:28.080,3326.74,3328.08,xxx .,Alex,3328.08,xxx .,Alex,0.0,,,
1855,1855,1855,Alex.030516,1856,Alex,xxx .,055:28.080-055:29.300,,singing,Alex030516,055:28.080,055:29.300,3328.08,3329.3,xxx .,Alex,3329.3,"did you shake real fast , shake real low ?",Mother,0.0,,,
1856,1856,1856,Alex.030516,1857,Mother,"did you shake real fast , shake real low ?",055:29.300-055:33.433,,singing,Alex030516,055:29.300,055:33.433,3329.3,3333.433,xxx .,Alex,3333.433,shake real fast shake real low .,Alex,0.0,,,
1857,1857,1857,Alex.030516,1858,Alex,shake real fast shake real low .,055:33.433-055:37.036,,[],Alex030516,055:33.433,055:37.036,3333.433,3337.036,"did you shake real fast , shake real low ?",Mother,0.0,did you do that one ?,Mother,-3337.036,,,
1858,1858,1858,Alex.030516,1859,Mother,did you do that one ?,000:00.000-000:00.000,,[],Alex030516,000:00.000,000:00.000,0.0,0.0,shake real fast shake real low .,Alex,3337.036,yeah .,Alex,3337.036,,,
1859,1859,1859,Alex.030516,1860,Alex,yeah .,055:37.036-055:39.745,,[],Alex030516,055:37.036,055:39.745,3337.036,3339.745,did you do that one ?,Mother,0.0,I don't know (t:t:self interruption),Mother,-3339.745,,,
1860,1860,1860,Alex.030516,1861,Mother,I don't know (t:t:self interruption),000:00.000-000:00.000,,[],Alex030516,000:00.000,000:00.000,0.0,0.0,yeah .,Alex,0.0,I don't think so (t:t:self interruption),Mother,0.0,,,
1861,1861,1861,Alex.030516,1862,Mother,I don't think so (t:t:self interruption),000:00.000-000:00.000,,[],Alex030516,000:00.000,000:00.000,0.0,0.0,I don't know (t:t:self interruption),Mother,0.0,did you sing (t:t:interruption question),Mother,0.0,,,
1862,1862,1862,Alex.030516,1863,Mother,did you sing (t:t:interruption question),000:00.000-000:00.000,,[],Alex030516,000:00.000,000:00.000,0.0,0.0,I don't think so (t:t:self interruption),Mother,3339.745,xxx .,Alex,3339.745,,,
1863,1863,1863,Alex.030516,1864,Alex,xxx .,055:39.745-055:44.340,,singing,Alex030516,055:39.745,055:44.340,3339.745,3344.34,did you sing (t:t:interruption question),Mother,3344.34,hey Ma .,Alex,0.0,,,
1864,1864,1864,Alex.030516,1865,Alex,hey Ma .,055:44.340-055:45.106,,[],Alex030516,055:44.340,055:45.106,3344.34,3345.106,xxx .,Alex,3345.106,how <a>bout Wheels on the Bus ?,Mother,0.0,,,
1865,1865,1865,Alex.030516,1866,Mother,how <a>bout Wheels on the Bus ?,055:45.106-055:46.493,,[],Alex030516,055:45.106,055:46.493,3345.106,3346.493,hey Ma .,Alex,3346.493,did you sing that one ?,Mother,0.0,,,
1866,1866,1866,Alex.030516,1867,Mother,did you sing that one ?,055:46.493-055:47.645,,[],Alex030516,055:46.493,055:47.645,3346.493,3347.645,how <a>bout Wheels on the Bus ?,Mother,3347.645,xxx .,Alex,0.0,,,
1867,1867,1867,Alex.030516,1868,Alex,xxx .,055:47.645-055:48.901,,singing,Alex030516,055:47.645,055:48.901,3347.645,3348.901,did you sing that one ?,Mother,3348.901,xxx .,Alex,0.0,,,
1868,1868,1868,Alex.030516,1869,Alex,xxx .,055:48.901-055:49.453,,singing,Alex030516,055:48.901,055:49.453,3348.901,3349.453,xxx .,Alex,3349.453,wheels on the bus go xxx .,Alex,0.0,,,
1869,1869,1869,Alex.030516,1870,Alex,wheels on the bus go xxx .,055:49.453-055:52.946,,[],Alex030516,055:49.453,055:52.946,3349.453,3352.946,xxx .,Alex,3352.946,xxx .,Mother,0.0,,,
1870,1870,1870,Alex.030516,1871,Mother,xxx .,055:52.946-055:53.371,,[],Alex030516,055:52.946,055:53.371,3352.946,3353.371,wheels on the bus go xxx .,Alex,3353.371,xxx .,Alex,0.0,,,
1871,1871,1871,Alex.030516,1872,Alex,xxx .,055:53.371-055:54.875,,singing,Alex030516,055:53.371,055:54.875,3353.371,3354.875,xxx .,Mother,3354.875,xxx .,Alex,0.0,,,
1872,1872,1872,Alex.030516,1873,Alex,xxx .,055:54.875-055:56.653,,singing,Alex030516,055:54.875,055:56.653,3354.875,3356.653,xxx .,Alex,3356.653,xxx .,Alex,0.0,,,
1873,1873,1873,Alex.030516,1874,Alex,xxx .,055:56.653-056:04.110,,singing muffled,Alex030516,055:56.653,056:04.110,3356.653,3364.11,xxx .,Alex,0.0,did you sing that one today ?,Mother,-3364.11,,,
1874,1874,1874,Alex.030516,1875,Mother,did you sing that one today ?,000:00.000-000:00.000,,[],Alex030516,000:00.000,000:00.000,0.0,0.0,xxx .,Alex,0.0,xxx .,Alex,0.0,,,
1875,1875,1875,Alex.030516,1876,Alex,xxx .,000:00.000-000:00.000,,singing muffled,Alex030516,000:00.000,000:00.000,0.0,0.0,did you sing that one today ?,Mother,3364.11,{ shh (x) } .,Alex,3364.11,,,
1876,1876,1876,Alex.030516,1877,Alex,{ shh (x) } .,056:04.110-056:06.085,,[],Alex030516,056:04.110,056:06.085,3364.11,3366.085,xxx .,Alex,0.0,shh shh shh .,Mother,-3366.085,,,
1877,1877,1877,Alex.030516,1878,Mother,shh shh shh .,000:00.000-000:00.000,,[],Alex030516,000:00.000,000:00.000,0.0,0.0,{ shh (x) } .,Alex,3366.085,shh shh shh .,Mother,3366.085,,,
1878,1878,1878,Alex.030516,1879,Mother,shh shh shh .,056:06.085-056:07.981,,[],Alex030516,056:06.085,056:07.981,3366.085,3367.981,shh shh shh .,Mother,3367.981,the mommies and the daddies go { shh (x) } .,Alex,0.0,,,
1879,1879,1879,Alex.030516,1880,Alex,the mommies and the daddies go { shh (x) } .,056:07.981-056:11.990,,[],Alex030516,056:07.981,056:11.990,3367.981,3371.99,shh shh shh .,Mother,0.0,shh shh shh .,Mother,-3371.99,,,
1880,1880,1880,Alex.030516,1881,Mother,shh shh shh .,000:00.000-000:00.000,,[],Alex030516,000:00.000,000:00.000,0.0,0.0,the mommies and the daddies go { shh (x) } .,Alex,3371.99,shh shh shh .,Mother,3371.99,,,
1881,1881,1881,Alex.030516,1882,Mother,shh shh shh .,056:11.990-056:13.943,,[],Alex030516,056:11.990,056:13.943,3371.99,3373.943,shh shh shh .,Mother,3373.943,all through the town .,Alex,0.0,,,
1882,1882,1882,Alex.030516,1883,Alex,all through the town .,056:13.943-056:16.791,,[],Alex030516,056:13.943,056:16.791,3373.943,3376.791,shh shh shh .,Mother,3376.791,how <a>bout the horn ?,Mother,0.0,,,
1883,1883,1883,Alex.030516,1884,Mother,how <a>bout the horn ?,056:16.791-056:19.566,,[],Alex030516,056:16.791,056:19.566,3376.791,3379.566,all through the town .,Alex,3379.566,xxx .,Alex,0.0,,,
1884,1884,1884,Alex.030516,1885,Alex,xxx .,056:19.566-056:20.871,,mumbling,Alex030516,056:19.566,056:20.871,3379.566,3380.871,how <a>bout the horn ?,Mother,3380.871,the doggies on the bus go (t:t:trail off),Alex,0.0,,,
1885,1885,1885,Alex.030516,1886,Alex,the doggies on the bus go (t:t:trail off),056:20.871-056:24.223,,[],Alex030516,056:20.871,056:24.223,3380.871,3384.223,xxx .,Alex,3384.223,doggies xxx go to the bus .,Alex,0.0,,,
1886,1886,1886,Alex.030516,1887,Alex,doggies xxx go to the bus .,056:24.223-056:27.663,,[],Alex030516,056:24.223,056:27.663,3384.223,3387.663,the doggies on the bus go (t:t:trail off),Alex,3387.663,"xxx , that's silly .",Mother,0.0,,,
